nohup: ignoring input
----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
================================================================
            Linear-1                   [-1, 28]             868
              ReLU-2                   [-1, 28]               0
            Linear-3                   [-1, 24]             696
              ReLU-4                   [-1, 24]               0
            Linear-5                   [-1, 20]             500
              ReLU-6                   [-1, 20]               0
            Linear-7                   [-1, 16]             336
            Linear-8                   [-1, 16]             336
================================================================
Total params: 2,736
Trainable params: 2,736
Non-trainable params: 0
----------------------------------------------------------------
Input size (MB): 0.00
Forward/backward pass size (MB): 0.00
Params size (MB): 0.01
Estimated Total Size (MB): 0.01
----------------------------------------------------------------
encoder: None
----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
================================================================
            Linear-1                   [-1, 20]             340
              ReLU-2                   [-1, 20]               0
            Linear-3                   [-1, 24]             504
              ReLU-4                   [-1, 24]               0
            Linear-5                   [-1, 28]             700
              ReLU-6                   [-1, 28]               0
            Linear-7                   [-1, 30]             870
================================================================
Total params: 2,414
Trainable params: 2,414
Non-trainable params: 0
----------------------------------------------------------------
Input size (MB): 0.00
Forward/backward pass size (MB): 0.00
Params size (MB): 0.01
Estimated Total Size (MB): 0.01
----------------------------------------------------------------
decoder: None
epoch=100, loss=1.67e-02, min_loss=1.67e-02, kld=37.09, recon=1.59e-02, size_dis=0.098, mean_size=8.33, max_size=3506.82(997), time=2.92
epoch=35200, loss=5.26e-03, min_loss=5.18e-03, kld=23.48, recon=4.79e-03, size_dis=0.027, mean_size=0.32, max_size=28.88(496), time=1308.87
epoch=35300, loss=5.28e-03, min_loss=5.17e-03, kld=23.63, recon=4.80e-03, size_dis=0.027, mean_size=0.29, max_size=23.08(720), time=1311.63
epoch=35400, loss=5.21e-03, min_loss=5.17e-03, kld=23.63, recon=4.74e-03, size_dis=0.027, mean_size=0.29, max_size=19.41(720), time=1314.57
epoch=35500, loss=5.28e-03, min_loss=5.17e-03, kld=23.62, recon=4.80e-03, size_dis=0.027, mean_size=0.29, max_size=20.65(720), time=1317.49
epoch=35600, loss=5.25e-03, min_loss=5.16e-03, kld=23.70, recon=4.78e-03, size_dis=0.027, mean_size=0.30, max_size=22.44(719), time=1320.41
epoch=35700, loss=5.24e-03, min_loss=5.17e-03, kld=23.82, recon=4.76e-03, size_dis=0.026, mean_size=0.31, max_size=21.85(720), time=1323.21
epoch=35800, loss=5.23e-03, min_loss=5.18e-03, kld=23.48, recon=4.76e-03, size_dis=0.027, mean_size=0.42, max_size=76.73(497), time=1325.95
epoch=35900, loss=5.18e-03, min_loss=5.16e-03, kld=23.59, recon=4.71e-03, size_dis=0.027, mean_size=0.56, max_size=252.41(497), time=1328.80
epoch=36000, loss=5.20e-03, min_loss=5.15e-03, kld=23.41, recon=4.73e-03, size_dis=0.027, mean_size=0.37, max_size=44.54(497), time=1331.71

37160, 35791, acc=3.34e-02, 4.00e-02, 5.87e-02, cov=2.87e-02, 3.59e-02, 5.71e-02

epoch=36100, loss=5.24e-03, min_loss=5.17e-03, kld=23.58, recon=4.77e-03, size_dis=0.026, mean_size=0.29, max_size=22.89(720), time=1343.03
epoch=36200, loss=5.26e-03, min_loss=5.17e-03, kld=23.63, recon=4.79e-03, size_dis=0.027, mean_size=0.68, max_size=393.55(496), time=1345.90
epoch=36300, loss=5.19e-03, min_loss=5.16e-03, kld=23.50, recon=4.72e-03, size_dis=0.027, mean_size=0.49, max_size=179.76(497), time=1348.84
epoch=36400, loss=5.27e-03, min_loss=5.16e-03, kld=23.33, recon=4.81e-03, size_dis=0.027, mean_size=0.32, max_size=37.40(497), time=1351.71
epoch=36500, loss=5.22e-03, min_loss=5.15e-03, kld=23.62, recon=4.74e-03, size_dis=0.026, mean_size=0.32, max_size=32.53(497), time=1354.50
epoch=36600, loss=5.20e-03, min_loss=5.14e-03, kld=23.66, recon=4.73e-03, size_dis=0.026, mean_size=1.00, max_size=697.72(497), time=1357.25
epoch=36700, loss=5.18e-03, min_loss=5.13e-03, kld=23.39, recon=4.71e-03, size_dis=0.026, mean_size=0.38, max_size=82.78(496), time=1359.96
epoch=36800, loss=5.20e-03, min_loss=5.14e-03, kld=23.61, recon=4.72e-03, size_dis=0.026, mean_size=0.40, max_size=118.38(497), time=1362.71
epoch=36900, loss=5.22e-03, min_loss=5.16e-03, kld=23.59, recon=4.75e-03, size_dis=0.027, mean_size=0.58, max_size=202.58(496), time=1365.46
epoch=37000, loss=5.19e-03, min_loss=5.15e-03, kld=23.48, recon=4.72e-03, size_dis=0.027, mean_size=1.10, max_size=790.27(496), time=1368.20

35423, 35791, acc=3.25e-02, 3.81e-02, 6.18e-02, cov=3.08e-02, 3.94e-02, 6.59e-02

epoch=37100, loss=5.21e-03, min_loss=5.15e-03, kld=23.34, recon=4.75e-03, size_dis=0.027, mean_size=0.41, max_size=73.80(497), time=1379.45
epoch=37200, loss=5.25e-03, min_loss=5.15e-03, kld=23.50, recon=4.78e-03, size_dis=0.027, mean_size=0.43, max_size=148.43(997), time=1382.38
epoch=37300, loss=5.26e-03, min_loss=5.15e-03, kld=23.87, recon=4.78e-03, size_dis=0.027, mean_size=2.00, max_size=816.17(998), time=1385.28
epoch=37400, loss=5.22e-03, min_loss=5.17e-03, kld=23.49, recon=4.75e-03, size_dis=0.027, mean_size=1.44, max_size=1031.08(496), time=1388.16
epoch=37500, loss=5.29e-03, min_loss=5.13e-03, kld=23.46, recon=4.82e-03, size_dis=0.027, mean_size=0.86, max_size=528.81(997), time=1391.11
epoch=37600, loss=5.18e-03, min_loss=5.14e-03, kld=23.54, recon=4.71e-03, size_dis=0.026, mean_size=0.32, max_size=24.44(720), time=1394.06
epoch=37700, loss=5.20e-03, min_loss=5.15e-03, kld=23.56, recon=4.73e-03, size_dis=0.027, mean_size=0.76, max_size=477.80(497), time=1396.99
epoch=37800, loss=5.19e-03, min_loss=5.15e-03, kld=23.54, recon=4.72e-03, size_dis=0.027, mean_size=0.57, max_size=280.22(496), time=1399.75
epoch=37900, loss=5.20e-03, min_loss=5.14e-03, kld=23.48, recon=4.73e-03, size_dis=0.027, mean_size=0.29, max_size=21.97(720), time=1402.52
epoch=38000, loss=5.25e-03, min_loss=5.15e-03, kld=23.48, recon=4.78e-03, size_dis=0.026, mean_size=0.30, max_size=26.66(720), time=1405.27

37028, 35791, acc=3.29e-02, 3.83e-02, 5.70e-02, cov=2.91e-02, 3.91e-02, 6.54e-02

epoch=38100, loss=5.19e-03, min_loss=5.12e-03, kld=23.48, recon=4.72e-03, size_dis=0.026, mean_size=0.53, max_size=133.22(496), time=1416.38
epoch=38200, loss=5.27e-03, min_loss=5.14e-03, kld=23.38, recon=4.80e-03, size_dis=0.026, mean_size=0.54, max_size=264.21(497), time=1419.13
epoch=38300, loss=5.15e-03, min_loss=5.11e-03, kld=23.67, recon=4.68e-03, size_dis=0.026, mean_size=0.90, max_size=610.51(496), time=1421.85
epoch=38400, loss=5.17e-03, min_loss=5.15e-03, kld=23.45, recon=4.70e-03, size_dis=0.026, mean_size=0.39, max_size=71.64(497), time=1424.55
epoch=38500, loss=5.19e-03, min_loss=5.13e-03, kld=23.52, recon=4.72e-03, size_dis=0.026, mean_size=0.33, max_size=46.91(497), time=1427.47
epoch=38600, loss=5.27e-03, min_loss=5.13e-03, kld=23.41, recon=4.80e-03, size_dis=0.027, mean_size=0.35, max_size=59.92(497), time=1430.35
epoch=38700, loss=5.50e-03, min_loss=5.15e-03, kld=23.51, recon=5.03e-03, size_dis=0.027, mean_size=0.88, max_size=401.17(997), time=1433.08
epoch=38800, loss=5.14e-03, min_loss=5.13e-03, kld=23.48, recon=4.67e-03, size_dis=0.026, mean_size=0.43, max_size=78.30(997), time=1435.82
epoch=38900, loss=5.16e-03, min_loss=5.12e-03, kld=23.59, recon=4.68e-03, size_dis=0.026, mean_size=0.43, max_size=84.22(496), time=1438.75
epoch=39000, loss=5.22e-03, min_loss=5.12e-03, kld=23.44, recon=4.75e-03, size_dis=0.027, mean_size=1.28, max_size=847.44(997), time=1441.68

32251, 35791, acc=3.40e-02, 4.27e-02, 6.24e-02, cov=2.90e-02, 3.76e-02, 6.03e-02

epoch=39100, loss=5.17e-03, min_loss=5.14e-03, kld=23.53, recon=4.70e-03, size_dis=0.026, mean_size=1.04, max_size=739.25(497), time=1452.95
epoch=39200, loss=5.16e-03, min_loss=5.12e-03, kld=23.54, recon=4.69e-03, size_dis=0.026, mean_size=0.32, max_size=29.84(997), time=1455.88
epoch=39300, loss=5.20e-03, min_loss=5.13e-03, kld=23.49, recon=4.73e-03, size_dis=0.026, mean_size=2.66, max_size=2370.66(497), time=1458.82
epoch=39400, loss=5.16e-03, min_loss=5.13e-03, kld=23.41, recon=4.69e-03, size_dis=0.026, mean_size=0.49, max_size=213.52(497), time=1461.76
epoch=39500, loss=5.16e-03, min_loss=5.13e-03, kld=23.19, recon=4.70e-03, size_dis=0.026, mean_size=0.37, max_size=45.57(997), time=1464.65
epoch=39600, loss=5.17e-03, min_loss=5.15e-03, kld=23.50, recon=4.70e-03, size_dis=0.026, mean_size=0.73, max_size=412.97(496), time=1467.57
epoch=39700, loss=5.29e-03, min_loss=5.11e-03, kld=23.42, recon=4.82e-03, size_dis=0.027, mean_size=0.34, max_size=26.90(720), time=1470.47
epoch=39800, loss=5.30e-03, min_loss=5.13e-03, kld=23.34, recon=4.83e-03, size_dis=0.027, mean_size=0.36, max_size=59.93(496), time=1473.38
epoch=39900, loss=5.16e-03, min_loss=5.12e-03, kld=23.33, recon=4.70e-03, size_dis=0.026, mean_size=1.47, max_size=724.18(997), time=1476.31
epoch=40000, loss=5.18e-03, min_loss=5.13e-03, kld=23.32, recon=4.71e-03, size_dis=0.026, mean_size=0.60, max_size=262.82(497), time=1479.20

25288, 35791, acc=3.34e-02, 3.97e-02, 5.05e-02, cov=2.98e-02, 3.92e-02, 5.85e-02

epoch=40100, loss=5.14e-03, min_loss=5.12e-03, kld=23.46, recon=4.67e-03, size_dis=0.026, mean_size=0.70, max_size=242.34(496), time=1490.49
epoch=40200, loss=5.21e-03, min_loss=5.11e-03, kld=23.03, recon=4.75e-03, size_dis=0.026, mean_size=0.33, max_size=28.06(497), time=1493.46
epoch=40300, loss=5.14e-03, min_loss=5.12e-03, kld=23.33, recon=4.67e-03, size_dis=0.026, mean_size=0.50, max_size=182.23(497), time=1496.21
epoch=40400, loss=5.21e-03, min_loss=5.13e-03, kld=23.41, recon=4.74e-03, size_dis=0.027, mean_size=1.67, max_size=1164.63(997), time=1499.06
epoch=40500, loss=5.19e-03, min_loss=5.12e-03, kld=23.44, recon=4.72e-03, size_dis=0.026, mean_size=0.87, max_size=527.64(998), time=1501.99
epoch=40600, loss=5.18e-03, min_loss=5.10e-03, kld=23.29, recon=4.71e-03, size_dis=0.027, mean_size=0.31, max_size=21.10(497), time=1504.93
epoch=40700, loss=5.21e-03, min_loss=5.10e-03, kld=23.19, recon=4.74e-03, size_dis=0.026, mean_size=0.67, max_size=346.87(496), time=1507.70
epoch=40800, loss=5.15e-03, min_loss=5.12e-03, kld=23.17, recon=4.69e-03, size_dis=0.026, mean_size=0.53, max_size=191.03(497), time=1510.60
epoch=40900, loss=5.15e-03, min_loss=5.12e-03, kld=23.35, recon=4.69e-03, size_dis=0.026, mean_size=0.99, max_size=619.52(496), time=1513.52
epoch=41000, loss=5.10e-03, min_loss=5.10e-03, kld=23.41, recon=4.64e-03, size_dis=0.026, mean_size=1.27, max_size=974.01(497), time=1516.44

27747, 35791, acc=3.38e-02, 3.98e-02, 5.43e-02, cov=2.82e-02, 3.66e-02, 6.10e-02

epoch=41100, loss=5.20e-03, min_loss=5.12e-03, kld=23.22, recon=4.73e-03, size_dis=0.026, mean_size=0.43, max_size=136.17(496), time=1527.68
epoch=41200, loss=5.23e-03, min_loss=5.11e-03, kld=23.13, recon=4.76e-03, size_dis=0.026, mean_size=0.93, max_size=511.61(496), time=1530.45
epoch=41300, loss=5.17e-03, min_loss=5.11e-03, kld=23.43, recon=4.70e-03, size_dis=0.026, mean_size=0.29, max_size=21.33(720), time=1533.14
epoch=41400, loss=5.15e-03, min_loss=5.11e-03, kld=23.33, recon=4.68e-03, size_dis=0.026, mean_size=0.42, max_size=99.24(496), time=1536.02
epoch=41500, loss=5.15e-03, min_loss=5.10e-03, kld=23.46, recon=4.68e-03, size_dis=0.026, mean_size=0.36, max_size=68.45(497), time=1538.93
epoch=41600, loss=5.12e-03, min_loss=5.11e-03, kld=23.35, recon=4.66e-03, size_dis=0.026, mean_size=0.34, max_size=55.65(496), time=1541.87
epoch=41700, loss=5.17e-03, min_loss=5.10e-03, kld=23.23, recon=4.71e-03, size_dis=0.026, mean_size=0.32, max_size=50.35(496), time=1544.81
epoch=41800, loss=5.12e-03, min_loss=5.12e-03, kld=23.43, recon=4.65e-03, size_dis=0.026, mean_size=0.48, max_size=187.76(496), time=1547.72
epoch=41900, loss=5.19e-03, min_loss=5.09e-03, kld=23.07, recon=4.73e-03, size_dis=0.026, mean_size=4.25, max_size=3885.28(496), time=1550.66
epoch=42000, loss=5.18e-03, min_loss=5.08e-03, kld=23.41, recon=4.71e-03, size_dis=0.026, mean_size=0.74, max_size=346.56(497), time=1553.61

31483, 35791, acc=3.24e-02, 3.94e-02, 5.71e-02, cov=3.05e-02, 3.84e-02, 6.12e-02

epoch=42100, loss=5.20e-03, min_loss=5.10e-03, kld=23.26, recon=4.74e-03, size_dis=0.026, mean_size=0.71, max_size=351.91(496), time=1564.89
epoch=42200, loss=5.17e-03, min_loss=5.09e-03, kld=23.11, recon=4.71e-03, size_dis=0.026, mean_size=0.67, max_size=247.85(997), time=1567.66
epoch=42300, loss=5.18e-03, min_loss=5.10e-03, kld=23.14, recon=4.72e-03, size_dis=0.026, mean_size=0.48, max_size=124.09(497), time=1570.40
epoch=42400, loss=5.16e-03, min_loss=5.09e-03, kld=23.37, recon=4.70e-03, size_dis=0.026, mean_size=0.34, max_size=57.34(497), time=1573.13
epoch=42500, loss=5.34e-03, min_loss=5.10e-03, kld=23.10, recon=4.88e-03, size_dis=0.027, mean_size=0.85, max_size=527.33(497), time=1575.86
epoch=42600, loss=5.19e-03, min_loss=5.08e-03, kld=23.29, recon=4.73e-03, size_dis=0.026, mean_size=0.35, max_size=56.15(496), time=1578.71
epoch=42700, loss=5.15e-03, min_loss=5.09e-03, kld=23.35, recon=4.69e-03, size_dis=0.026, mean_size=0.44, max_size=134.26(497), time=1581.61
epoch=42800, loss=5.15e-03, min_loss=5.10e-03, kld=23.17, recon=4.69e-03, size_dis=0.026, mean_size=0.68, max_size=368.40(496), time=1584.54
epoch=42900, loss=5.16e-03, min_loss=5.09e-03, kld=23.20, recon=4.69e-03, size_dis=0.026, mean_size=0.59, max_size=182.09(496), time=1587.23
epoch=43000, loss=5.18e-03, min_loss=5.10e-03, kld=23.16, recon=4.72e-03, size_dis=0.026, mean_size=0.44, max_size=143.77(496), time=1590.16

36211, 35791, acc=3.39e-02, 4.27e-02, 6.28e-02, cov=2.88e-02, 3.55e-02, 6.65e-02

epoch=43100, loss=5.15e-03, min_loss=5.08e-03, kld=23.28, recon=4.68e-03, size_dis=0.026, mean_size=0.69, max_size=412.77(496), time=1601.42
epoch=43200, loss=5.13e-03, min_loss=5.05e-03, kld=23.23, recon=4.67e-03, size_dis=0.026, mean_size=0.69, max_size=388.19(496), time=1604.35
epoch=43300, loss=5.10e-03, min_loss=5.10e-03, kld=23.17, recon=4.64e-03, size_dis=0.026, mean_size=0.35, max_size=44.79(497), time=1607.27
epoch=43400, loss=5.16e-03, min_loss=5.10e-03, kld=23.00, recon=4.70e-03, size_dis=0.026, mean_size=0.40, max_size=107.59(496), time=1610.18
epoch=43500, loss=5.14e-03, min_loss=5.08e-03, kld=23.13, recon=4.68e-03, size_dis=0.026, mean_size=0.36, max_size=60.49(496), time=1613.09
epoch=43600, loss=5.22e-03, min_loss=5.08e-03, kld=23.16, recon=4.76e-03, size_dis=0.026, mean_size=0.39, max_size=63.39(497), time=1616.05
epoch=43700, loss=5.11e-03, min_loss=5.07e-03, kld=23.28, recon=4.65e-03, size_dis=0.026, mean_size=0.71, max_size=242.18(497), time=1618.98
epoch=43800, loss=5.10e-03, min_loss=5.10e-03, kld=23.06, recon=4.64e-03, size_dis=0.026, mean_size=0.33, max_size=74.41(496), time=1621.88
epoch=43900, loss=5.12e-03, min_loss=5.05e-03, kld=23.27, recon=4.65e-03, size_dis=0.026, mean_size=0.52, max_size=239.77(497), time=1624.77
epoch=44000, loss=5.17e-03, min_loss=5.09e-03, kld=23.10, recon=4.71e-03, size_dis=0.026, mean_size=3.23, max_size=2886.39(497), time=1627.59

21288, 35791, acc=3.29e-02, 3.85e-02, 4.92e-02, cov=3.15e-02, 3.92e-02, 6.23e-02

epoch=44100, loss=5.11e-03, min_loss=5.07e-03, kld=23.35, recon=4.64e-03, size_dis=0.026, mean_size=0.62, max_size=308.68(496), time=1638.65
epoch=44200, loss=5.14e-03, min_loss=5.06e-03, kld=23.23, recon=4.67e-03, size_dis=0.026, mean_size=0.40, max_size=104.38(497), time=1641.46
epoch=44300, loss=5.10e-03, min_loss=5.07e-03, kld=23.36, recon=4.63e-03, size_dis=0.026, mean_size=0.68, max_size=333.62(496), time=1644.37
epoch=44400, loss=5.17e-03, min_loss=5.08e-03, kld=23.11, recon=4.71e-03, size_dis=0.026, mean_size=1.23, max_size=754.06(997), time=1647.23
epoch=44500, loss=5.13e-03, min_loss=5.06e-03, kld=23.13, recon=4.66e-03, size_dis=0.026, mean_size=0.66, max_size=321.74(497), time=1650.17
epoch=44600, loss=5.20e-03, min_loss=5.06e-03, kld=23.14, recon=4.74e-03, size_dis=0.026, mean_size=0.88, max_size=499.61(497), time=1653.12
epoch=44700, loss=5.11e-03, min_loss=5.07e-03, kld=23.37, recon=4.64e-03, size_dis=0.026, mean_size=0.43, max_size=100.79(497), time=1656.08
epoch=44800, loss=5.17e-03, min_loss=5.06e-03, kld=23.41, recon=4.70e-03, size_dis=0.026, mean_size=0.83, max_size=423.29(497), time=1659.00
epoch=44900, loss=5.19e-03, min_loss=5.07e-03, kld=23.30, recon=4.72e-03, size_dis=0.026, mean_size=0.35, max_size=59.82(497), time=1661.92
epoch=45000, loss=5.17e-03, min_loss=5.08e-03, kld=23.14, recon=4.71e-03, size_dis=0.026, mean_size=0.53, max_size=146.93(497), time=1664.85

36401, 35791, acc=3.66e-02, 4.33e-02, 6.12e-02, cov=3.02e-02, 4.02e-02, 5.78e-02

epoch=45100, loss=5.18e-03, min_loss=5.08e-03, kld=23.17, recon=4.72e-03, size_dis=0.026, mean_size=1.02, max_size=654.01(496), time=1676.04
epoch=45200, loss=5.28e-03, min_loss=5.05e-03, kld=23.08, recon=4.81e-03, size_dis=0.026, mean_size=0.81, max_size=296.10(496), time=1678.97
epoch=45300, loss=5.17e-03, min_loss=5.06e-03, kld=23.02, recon=4.71e-03, size_dis=0.026, mean_size=0.54, max_size=138.71(497), time=1681.89
epoch=45400, loss=5.18e-03, min_loss=5.07e-03, kld=23.40, recon=4.71e-03, size_dis=0.026, mean_size=1.17, max_size=849.45(497), time=1684.80
epoch=45500, loss=5.19e-03, min_loss=5.07e-03, kld=23.09, recon=4.72e-03, size_dis=0.026, mean_size=0.47, max_size=171.37(497), time=1687.71
epoch=45600, loss=5.08e-03, min_loss=5.07e-03, kld=22.94, recon=4.62e-03, size_dis=0.026, mean_size=0.82, max_size=435.31(496), time=1690.65
epoch=45700, loss=5.16e-03, min_loss=5.05e-03, kld=23.04, recon=4.70e-03, size_dis=0.026, mean_size=0.52, max_size=157.49(496), time=1693.59
epoch=45800, loss=5.06e-03, min_loss=5.06e-03, kld=23.27, recon=4.60e-03, size_dis=0.026, mean_size=0.60, max_size=176.70(497), time=1696.48
epoch=45900, loss=5.12e-03, min_loss=5.06e-03, kld=23.35, recon=4.66e-03, size_dis=0.026, mean_size=1.14, max_size=736.92(497), time=1699.39
epoch=46000, loss=5.11e-03, min_loss=5.06e-03, kld=23.22, recon=4.64e-03, size_dis=0.026, mean_size=0.42, max_size=129.27(497), time=1702.29

35219, 35791, acc=3.45e-02, 4.16e-02, 6.45e-02, cov=2.82e-02, 3.85e-02, 6.08e-02

epoch=46100, loss=5.19e-03, min_loss=5.05e-03, kld=23.09, recon=4.73e-03, size_dis=0.026, mean_size=0.82, max_size=435.84(497), time=1713.57
epoch=46200, loss=5.13e-03, min_loss=5.05e-03, kld=23.05, recon=4.67e-03, size_dis=0.026, mean_size=0.36, max_size=66.87(496), time=1716.51
epoch=46300, loss=5.26e-03, min_loss=5.05e-03, kld=23.02, recon=4.79e-03, size_dis=0.026, mean_size=0.59, max_size=293.86(496), time=1719.14
epoch=46400, loss=5.14e-03, min_loss=5.06e-03, kld=23.04, recon=4.68e-03, size_dis=0.026, mean_size=1.19, max_size=518.05(496), time=1722.05
epoch=46500, loss=5.12e-03, min_loss=5.03e-03, kld=23.11, recon=4.65e-03, size_dis=0.026, mean_size=0.50, max_size=206.36(496), time=1724.99
epoch=46600, loss=5.12e-03, min_loss=5.05e-03, kld=23.25, recon=4.66e-03, size_dis=0.026, mean_size=0.60, max_size=227.01(496), time=1727.94
epoch=46700, loss=5.12e-03, min_loss=5.05e-03, kld=23.22, recon=4.65e-03, size_dis=0.026, mean_size=0.62, max_size=189.52(496), time=1730.88
epoch=46800, loss=5.09e-03, min_loss=5.05e-03, kld=23.15, recon=4.63e-03, size_dis=0.026, mean_size=1.10, max_size=734.77(497), time=1733.80
epoch=46900, loss=5.16e-03, min_loss=5.05e-03, kld=23.14, recon=4.69e-03, size_dis=0.026, mean_size=0.50, max_size=164.07(497), time=1736.71
epoch=47000, loss=5.09e-03, min_loss=5.06e-03, kld=23.22, recon=4.63e-03, size_dis=0.026, mean_size=1.05, max_size=746.40(497), time=1739.53

31631, 35791, acc=3.47e-02, 4.19e-02, 5.48e-02, cov=2.88e-02, 3.67e-02, 5.68e-02

epoch=47100, loss=5.14e-03, min_loss=5.06e-03, kld=23.14, recon=4.68e-03, size_dis=0.026, mean_size=0.70, max_size=368.58(497), time=1750.68
epoch=47200, loss=5.05e-03, min_loss=5.05e-03, kld=23.14, recon=4.59e-03, size_dis=0.026, mean_size=0.60, max_size=307.10(497), time=1753.43
epoch=47300, loss=5.13e-03, min_loss=5.04e-03, kld=22.99, recon=4.67e-03, size_dis=0.026, mean_size=1.31, max_size=727.03(497), time=1756.18
epoch=47400, loss=5.10e-03, min_loss=5.05e-03, kld=23.36, recon=4.63e-03, size_dis=0.026, mean_size=0.78, max_size=387.37(496), time=1758.92
epoch=47500, loss=5.14e-03, min_loss=5.04e-03, kld=23.00, recon=4.68e-03, size_dis=0.026, mean_size=0.41, max_size=86.54(497), time=1761.66
epoch=47600, loss=5.14e-03, min_loss=5.04e-03, kld=22.99, recon=4.68e-03, size_dis=0.026, mean_size=1.37, max_size=578.50(497), time=1764.53
epoch=47700, loss=5.13e-03, min_loss=5.04e-03, kld=23.16, recon=4.67e-03, size_dis=0.026, mean_size=0.81, max_size=430.34(496), time=1767.43
epoch=47800, loss=5.12e-03, min_loss=5.04e-03, kld=23.13, recon=4.66e-03, size_dis=0.026, mean_size=0.72, max_size=300.19(497), time=1770.30
epoch=47900, loss=5.08e-03, min_loss=5.03e-03, kld=22.93, recon=4.62e-03, size_dis=0.026, mean_size=0.52, max_size=220.70(496), time=1773.21
epoch=48000, loss=5.09e-03, min_loss=5.05e-03, kld=23.04, recon=4.63e-03, size_dis=0.026, mean_size=0.50, max_size=164.01(496), time=1776.01

24879, 35791, acc=3.18e-02, 3.96e-02, 5.52e-02, cov=2.90e-02, 3.73e-02, 6.15e-02

epoch=48100, loss=5.13e-03, min_loss=5.04e-03, kld=23.14, recon=4.67e-03, size_dis=0.026, mean_size=0.65, max_size=303.22(496), time=1787.35
epoch=48200, loss=5.12e-03, min_loss=5.03e-03, kld=23.31, recon=4.65e-03, size_dis=0.026, mean_size=0.73, max_size=372.99(496), time=1790.07
epoch=48300, loss=5.17e-03, min_loss=5.03e-03, kld=23.07, recon=4.71e-03, size_dis=0.026, mean_size=0.37, max_size=79.59(497), time=1792.82
epoch=48400, loss=5.08e-03, min_loss=5.01e-03, kld=23.18, recon=4.62e-03, size_dis=0.026, mean_size=0.67, max_size=242.74(496), time=1795.54
epoch=48500, loss=5.04e-03, min_loss=5.04e-03, kld=23.19, recon=4.58e-03, size_dis=0.026, mean_size=0.74, max_size=416.48(496), time=1798.31
epoch=48600, loss=5.09e-03, min_loss=5.02e-03, kld=23.23, recon=4.62e-03, size_dis=0.026, mean_size=0.75, max_size=290.53(496), time=1801.06
epoch=48700, loss=5.22e-03, min_loss=5.04e-03, kld=23.13, recon=4.75e-03, size_dis=0.026, mean_size=0.62, max_size=254.12(497), time=1803.82
epoch=48800, loss=5.07e-03, min_loss=5.04e-03, kld=23.16, recon=4.60e-03, size_dis=0.026, mean_size=1.20, max_size=739.49(497), time=1806.68
epoch=48900, loss=5.13e-03, min_loss=5.04e-03, kld=23.15, recon=4.66e-03, size_dis=0.026, mean_size=0.56, max_size=265.69(496), time=1809.60
epoch=49000, loss=5.05e-03, min_loss=5.04e-03, kld=23.34, recon=4.59e-03, size_dis=0.026, mean_size=1.11, max_size=612.35(496), time=1812.54

24008, 35791, acc=3.48e-02, 4.17e-02, 5.77e-02, cov=2.79e-02, 3.46e-02, 6.33e-02

epoch=49100, loss=5.06e-03, min_loss=5.02e-03, kld=23.14, recon=4.60e-03, size_dis=0.026, mean_size=0.80, max_size=297.13(497), time=1823.83
epoch=49200, loss=5.08e-03, min_loss=5.03e-03, kld=22.98, recon=4.62e-03, size_dis=0.026, mean_size=0.74, max_size=408.82(496), time=1826.80
epoch=49300, loss=5.07e-03, min_loss=5.04e-03, kld=23.21, recon=4.61e-03, size_dis=0.026, mean_size=1.02, max_size=583.42(496), time=1829.73
epoch=49400, loss=5.07e-03, min_loss=5.03e-03, kld=23.16, recon=4.60e-03, size_dis=0.026, mean_size=0.43, max_size=124.55(496), time=1832.66
epoch=49500, loss=5.09e-03, min_loss=5.03e-03, kld=22.97, recon=4.63e-03, size_dis=0.026, mean_size=1.24, max_size=735.12(497), time=1835.60
epoch=49600, loss=5.04e-03, min_loss=5.01e-03, kld=23.12, recon=4.57e-03, size_dis=0.026, mean_size=1.03, max_size=647.15(497), time=1838.50
epoch=49700, loss=5.15e-03, min_loss=5.01e-03, kld=23.22, recon=4.68e-03, size_dis=0.026, mean_size=1.07, max_size=762.96(497), time=1841.42
epoch=49800, loss=5.07e-03, min_loss=5.02e-03, kld=23.25, recon=4.60e-03, size_dis=0.026, mean_size=0.67, max_size=316.13(496), time=1844.26
epoch=49900, loss=5.09e-03, min_loss=5.02e-03, kld=23.24, recon=4.62e-03, size_dis=0.026, mean_size=1.66, max_size=1312.31(497), time=1846.99
epoch=50000, loss=5.09e-03, min_loss=5.01e-03, kld=23.18, recon=4.63e-03, size_dis=0.026, mean_size=1.04, max_size=554.02(496), time=1849.74

29631, 35791, acc=3.56e-02, 4.27e-02, 6.36e-02, cov=2.76e-02, 3.68e-02, 5.67e-02

epoch=50100, loss=5.18e-03, min_loss=5.02e-03, kld=23.01, recon=4.72e-03, size_dis=0.026, mean_size=0.51, max_size=148.49(497), time=1860.92
epoch=50200, loss=5.06e-03, min_loss=5.02e-03, kld=23.16, recon=4.59e-03, size_dis=0.026, mean_size=1.34, max_size=663.21(497), time=1863.84
epoch=50300, loss=5.07e-03, min_loss=5.03e-03, kld=23.03, recon=4.61e-03, size_dis=0.026, mean_size=1.18, max_size=473.15(497), time=1866.60
epoch=50400, loss=5.05e-03, min_loss=5.00e-03, kld=23.09, recon=4.59e-03, size_dis=0.026, mean_size=0.43, max_size=129.96(497), time=1869.57
